time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
324,0,4568,24
328,0,2004568,32
58898,0,2004637,51
58899,0,2005109,67
58908,0,2009205,75
58911,0,2009205,75
58911,0,2005109,67
58911,0,2004637,51
58911,0,2000541,43
58911,0,2000069,27
58911,0,2000000,8
58912,0,0,0
