time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
325,0,4568,24
328,0,1004568,32
161807,0,1004634,54
161808,0,1005106,70
161816,0,1009202,78
161819,0,1009202,78
161819,0,1005106,70
161820,0,1004634,54
161820,0,1000538,46
161820,0,1000066,30
161820,0,1000000,8
161820,0,0,0
