time,stack,heap,heap_extra
0,0,0,0
318,0,472,16
322,0,4568,24
325,0,4004568,32
2599380,0,4004636,52
2599381,0,4005108,68
2599390,0,4009204,76
2599393,0,4009204,76
2599393,0,4005108,68
2599393,0,4004636,52
2599393,0,4000540,44
2599393,0,4000068,28
2599394,0,4000000,8
2599394,0,0,0
