time,stack,heap,heap_extra
0,0,0,0
323,0,472,16
329,0,4568,24
333,0,8568,32
337,0,8576,48
338,0,8584,64
338,0,17184,3528
339,0,17192,3544
339,0,22428,6060
340,0,22444,6068
340,0,34784,9624
341,0,34792,9640
341,0,39876,12028
341,0,39884,12044
341,0,39896,12056
341,0,39924,12068
341,0,39984,12080
341,0,40108,12092
341,0,40116,12108
341,0,40124,12124
341,0,40140,12132
341,0,40148,12148
341,0,40156,12164
341,0,40172,12172
341,0,40204,12180
341,0,40212,12196
341,0,40220,12212
341,0,40236,12220
341,0,40244,12236
341,0,40252,12252
341,0,40268,12260
341,0,40300,12268
341,0,40364,12276
341,0,40372,12292
341,0,40380,12308
341,0,40396,12316
341,0,40404,12332
341,0,40412,12348
341,0,40428,12356
341,0,40460,12364
341,0,40468,12380
341,0,40476,12396
341,0,40492,12404
341,0,40500,12420
341,0,40512,12432
341,0,40540,12444
341,0,40600,12456
341,0,40724,12468
341,0,40972,12484
341,0,41472,12504
341,0,42472,12520
341,0,44472,12528
341,0,48472,12536
342,0,48530,12550
344,0,49002,12566
352,0,53098,12574
356,0,53098,12574
356,0,49002,12566
357,0,48530,12550
357,0,44434,12542
357,0,43962,12526
357,0,43904,12512
357,0,39904,12504
