time,stack,heap,heap_extra
0,0,0,0
322,0,472,16
329,0,404568,32
404,0,404576,48
412,0,552532,45044
420,0,669996,86100
428,0,811132,119228
432,0,878320,136536
436,0,921752,152608
440,0,971704,167312
444,0,1089152,175168
448,0,1123384,188320
452,0,1202720,214976
456,0,1323404,250076
460,0,1451932,280108
466,0,1636760,335856
470,0,1659896,344336
474,0,1920312,368104
478,0,2041876,403388
482,0,2193452,439012
486,0,2295120,473896
490,0,2417276,508628
494,0,2579432,534520
498,0,2679096,568624
502,0,2785420,596788
506,0,2912732,626996
512,0,3074500,677300
519,0,3111064,688272
523,0,3342424,700064
527,0,3615768,725048
531,0,3718940,754852
535,0,3807000,785960
539,0,3957992,821168
543,0,4082396,857996
547,0,4257320,886152
551,0,4348116,918692
555,0,4464060,951524
559,0,4597188,983484
563,0,4712536,1015952
567,0,4802152,1045360
571,0,5082012,1074092
575,0,5195072,1108336
579,0,5336012,1141268
583,0,5435060,1175060
587,0,5548760,1206688
591,0,5705148,1229732
595,0,5800388,1261604
599,0,5896148,1290436
603,0,6013800,1313200
607,0,6112804,1346772
611,0,6205888,1374264
626,0,6210736,1376552
631,0,6210744,1376568
635,0,7080280,1400104
646,0,7084906,1400142
649,0,7084906,1400142
