time,stack,heap,heap_extra
0,0,0,0
326,0,472,16
333,0,4004568,32
1045,0,4004576,48
1114,0,5324604,316540
1160,0,6805544,623968
1224,0,8729624,1001112
1283,0,10069984,1265432
1340,0,12480288,1608904
1404,0,14368664,2018520
1436,0,15278008,2231392
1481,0,16873200,2514120
1546,0,17536980,2669156
1602,0,19257536,3033392
1658,0,22557132,3372820
1714,0,24155132,3715044
1770,0,26037596,4050724
1826,0,27541808,4416216
1882,0,29240156,4773796
1924,0,31169448,5023568
1998,0,31411152,5061368
2044,0,32349436,5245740
2100,0,33869580,5613580
2128,0,35012720,5782784
2169,0,35948344,6005640
2197,0,36899204,6191308
2248,0,41907424,6435496
2304,0,43210296,6747128
2360,0,44781460,7080236
2416,0,46591436,7423052
2472,0,48197912,7753848
2528,0,50423564,8057748
2584,0,51855828,8400156
2626,0,53014648,8647600
2654,0,53666828,8792052
2699,0,54985196,9008484
2755,0,56524112,9331504
2811,0,58858840,9653192
2867,0,61026236,9938804
2895,0,61914556,10105692
3037,0,61962288,10122104
3101,0,62696032,10286312
3143,0,64144572,10542628
3199,0,65742652,10870244
3255,0,67179084,11211724
3311,0,69322360,11500128
3367,0,70884312,11842008
3423,0,72778760,12185096
3451,0,73443568,12339712
3493,0,74699872,12601048
3500,0,74704668,12603364
3507,0,74886248,12651128
3514,0,75085976,12678600
3521,0,75218588,12719636
3528,0,75400412,12767508
3535,0,75605212,12813524
3542,0,75780320,12858952
3553,0,79810264,12870864
3561,0,83810264,12870872
3580,0,83810335,12870889
3593,0,83814903,12870913
3597,0,83814903,12870913
