time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
327,0,4004568,32
1042,0,4004576,48
1111,0,5324604,316540
1169,0,6942232,658024
1233,0,9197092,1101708
1272,0,10069984,1265432
1336,0,12680060,1664932
1400,0,14418408,2035584
1432,0,15315516,2241116
1477,0,16919644,2529644
1508,0,16921320,2530592
1559,0,18068676,2808428
1623,0,21955992,3217752
1679,0,23396008,3569632
1707,0,24290904,3741712
1750,0,25392156,4003748
1806,0,27277656,4343128
1862,0,28939324,4699500
1918,0,31353260,5044940
1988,0,31411152,5061368
2034,0,32347968,5244936
2090,0,33876752,5616352
2158,0,35948344,6005640
2214,0,37669176,6366920
2245,0,42094956,6486292
2294,0,43312408,6776720
2350,0,44885884,7106820
2406,0,46597696,7425360
2462,0,48216228,7758724
2518,0,50452408,8068856
2574,0,51889232,8410680
2616,0,53149300,8657068
2644,0,53733036,8804764
2687,0,54985196,9008484
2743,0,56524432,9331760
2807,0,59858848,9653216
2835,0,60502016,9822208
2884,0,61915356,10106228
3027,0,61962288,10122104
3090,0,62690352,10284120
3139,0,64348204,10587988
3193,0,65457936,10856512
3249,0,67090944,11192376
3305,0,69342784,11505904
3361,0,70864200,11839520
3417,0,72727208,12167040
3445,0,73402688,12326048
3494,0,74832876,12636708
3501,0,74832884,12636724
3508,0,75084244,12677620
3515,0,75169844,12702764
3522,0,75340876,12747748
3529,0,75541896,12795368
3536,0,75720500,12843404
3544,0,77810264,12870856
3558,0,83810264,12870872
3576,0,83810335,12870889
3586,0,83814903,12870913
3593,0,83814903,12870913
