time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
328,0,4004568,32
1064,0,4004576,48
1096,0,4522356,136420
1128,0,5302228,309572
1174,0,6794580,620492
1206,0,7444404,787820
1238,0,8717920,997120
1277,0,9976500,1243380
1327,0,10925268,1460604
1359,0,12684612,1665516
1391,0,13560332,1868452
1423,0,14604972,2085700
1455,0,15513416,2295288
1490,0,16800416,2509272
1524,0,16921320,2530592
1568,0,17890456,2760704
1624,0,19699476,3142436
1680,0,23015512,3469680
1736,0,24727632,3833208
1792,0,26552848,4179264
1848,0,28266256,4541768
1876,0,28996100,4713588
1925,0,31174672,5025536
1994,0,31411152,5061368
2040,0,32300936,5229080
2096,0,33829124,5603316
2152,0,35745180,5949684
2208,0,37370440,6293784
2237,0,41907416,6435480
2286,0,43095584,6727008
2342,0,44746660,7069500
2398,0,46592040,7423416
2454,0,48295772,7781748
2510,0,50635240,8117320
2566,0,52329840,8471680
2594,0,53126952,8649184
2636,0,54626740,8923340
2689,0,55780576,9191664
2717,0,56662544,9358080
2767,0,59858848,9653216
2795,0,60490168,9817216
2837,0,61837664,10089944
2968,0,61962288,10122104
3005,0,61962408,10122120
3061,0,63867864,10465648
3089,0,64535036,10638348
3117,0,65397484,10835652
3145,0,66337720,11022720
3152,0,66359608,11029352
3159,0,66630696,11075560
3166,0,66821036,11126900
3173,0,67039664,11177592
3180,0,67222908,11226692
3188,0,68334560,11262040
3195,0,68480540,11307964
3202,0,68665648,11357664
3209,0,68876552,11405896
3216,0,69054832,11452736
3223,0,69247544,11476880
3230,0,69404888,11518424
3237,0,69622832,11568664
3244,0,69806692,11617668
3251,0,69939928,11657888
3258,0,70336124,11705388
3265,0,70523348,11755908
3272,0,70733364,11802916
3279,0,70907404,11850500
3286,0,71169144,11893848
3293,0,71280456,11922352
3300,0,71493556,11971796
3307,0,71679964,12021916
3314,0,71947408,12066408
3321,0,72452048,12106728
3328,0,72623468,12152876
3335,0,72842384,12203784
3342,0,73029012,12253956
3349,0,73299648,12300184
3356,0,73470776,12344888
3363,0,73603536,12370312
3370,0,73788104,12419632
3377,0,74066336,12468616
3384,0,74323684,12509556
3391,0,74506952,12558864
3398,0,74707884,12604388
3405,0,74887996,12652044
3412,0,75085976,12678600
3419,0,75254372,12722140
3426,0,75472448,12772504
3433,0,75565088,12800312
3440,0,75752484,12851004
3449,0,79810264,12870864
3467,0,83810323,12870885
3477,0,83814891,12870909
3480,0,83814891,12870909
