time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
329,0,404568,32
406,0,404576,48
414,0,555344,46472
422,0,670004,86116
426,0,760000,102504
430,0,819548,120812
434,0,883104,137768
438,0,936068,154004
443,0,982980,172044
447,0,1095388,178092
451,0,1128472,190432
455,0,1206220,216380
459,0,1324208,250216
463,0,1444500,277532
467,0,1566296,312048
473,0,1659896,344336
477,0,1904352,361416
481,0,2021200,394800
485,0,2119436,428044
489,0,2258708,460124
493,0,2367876,492804
497,0,2457312,524336
504,0,2713508,573548
508,0,2788936,598728
512,0,2920448,629864
518,0,3074112,677048
526,0,3111064,688272
530,0,3342424,700064
534,0,3612620,723924
538,0,3711996,754180
542,0,3801864,783448
546,0,3941420,815796
550,0,4052536,849312
554,0,4226896,875088
558,0,4324740,908484
562,0,4427184,940400
566,0,4565160,971752
570,0,4661004,1003700
574,0,4764884,1032124
578,0,5026168,1056344
582,0,5123984,1089656
586,0,5239544,1122248
590,0,5372968,1154344
594,0,5481464,1184656
598,0,5572468,1214628
602,0,5743524,1243604
606,0,5855540,1274316
610,0,5908884,1290828
614,0,6021720,1316720
618,0,6119020,1349676
635,0,6210736,1376552
639,0,6210744,1376568
643,0,6480280,1400088
655,0,7084914,1400150
658,0,7084914,1400150
