time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
327,0,404568,32
400,0,404576,48
408,0,554228,45796
416,0,669996,86100
420,0,758636,101588
424,0,812584,120080
428,0,881732,136948
432,0,921096,152264
436,0,971704,167312
440,0,1001532,174988
444,0,1112644,185524
448,0,1195364,212404
452,0,1317160,247128
456,0,1439920,275424
460,0,1565988,311764
466,0,1659896,344336
470,0,1913600,365800
474,0,2030008,399032
478,0,2130776,432376
482,0,2260472,461064
486,0,2336844,481276
490,0,2386948,500580
497,0,2629220,549508
501,0,2714024,573736
505,0,2811216,606640
509,0,2950788,638660
515,0,3105512,685728
522,0,3111064,688272
526,0,3342424,700064
530,0,3598320,721896
534,0,3711988,754164
538,0,3793476,780572
542,0,3927312,810088
546,0,4037208,842944
550,0,4119176,871024
554,0,4302392,901088
558,0,4409648,932800
562,0,4544720,963056
566,0,4628292,991964
570,0,4731072,1022648
574,0,4861352,1050064
578,0,5087212,1076388
582,0,5195072,1108336
586,0,5328616,1137616
590,0,5418940,1169844
594,0,5521896,1199616
598,0,5595304,1224472
602,0,5771628,1251380
606,0,5865928,1279552
610,0,5931652,1300772
614,0,6061224,1331440
618,0,6173960,1362552
635,0,6210736,1376552
639,0,6210744,1376568
643,0,6330280,1400072
648,0,7080822,1400138
656,0,7084918,1400146
659,0,7084918,1400146
