time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
328,0,4004568,32
1046,0,4004576,48
1078,0,4522228,136292
1130,0,5968536,431472
1164,0,6840676,632692
1228,0,9068944,1062304
1274,0,10069984,1265432
1338,0,12706608,1672176
1402,0,14621556,2086532
1469,0,16799184,2508936
1533,0,17536980,2669156
1589,0,19259968,3034448
1618,0,21955992,3217752
1674,0,23386536,3568568
1702,0,24334908,3753156
1746,0,25392156,4003748
1802,0,27267528,4339768
1858,0,28875088,4677472
1921,0,31307524,5029604
1989,0,31411152,5061368
2035,0,32344752,5243984
2091,0,33829156,5603324
2119,0,34922872,5762456
2163,0,35948344,6005640
2191,0,36848024,6183392
2241,0,41907416,6435480
2297,0,43118032,6735200
2353,0,44751804,7070508
2409,0,46577812,7418548
2465,0,48210048,7756496
2521,0,50468736,8069496
2585,0,52265344,8452432
2648,0,53814908,8829788
2687,0,54985196,9008484
2743,0,56539828,9337108
2800,0,59858840,9653200
2828,0,60400080,9796720
2877,0,61814368,10081232
3018,0,61962288,10122104
3052,0,61962408,10122120
3108,0,63846704,10457624
3164,0,65154404,10771580
3220,0,66735060,11107652
3276,0,69029768,11444680
3332,0,70672724,11787020
3388,0,72473880,12114544
3444,0,73929492,12463252
3488,0,75218588,12719636
3495,0,75218596,12719652
3502,0,75392004,12763964
3509,0,75601016,12811608
3516,0,75784364,12860772
3527,0,79810264,12870864
3535,0,83810264,12870872
3552,0,83810325,12870883
3561,0,83814893,12870907
3564,0,83814893,12870907
