time,stack,heap,heap_extra
0,0,0,0
325,0,472,16
333,0,404568,32
408,0,404576,48
416,0,553680,45464
424,0,669996,86100
428,0,758444,101516
432,0,812492,120028
436,0,882044,137148
440,0,921796,152652
444,0,968240,165912
448,0,989060,174852
452,0,1110524,184540
456,0,1193332,211308
460,0,1311956,245628
464,0,1436684,273596
468,0,1559580,309756
474,0,1659896,344336
478,0,1918320,367104
482,0,2036548,401196
486,0,2137416,435416
490,0,2278976,468824
494,0,2390764,502716
498,0,2565608,528848
505,0,2748260,585476
509,0,2883052,616540
513,0,2987500,651868
517,0,3103044,684476
523,0,3111064,688272
527,0,3542424,700072
531,0,3617060,725876
535,0,3720248,755704
539,0,3806844,785836
543,0,3949388,819532
547,0,4074432,854424
551,0,4240480,880536
555,0,4340760,915136
559,0,4456288,947744
563,0,4588756,979572
567,0,4701484,1011748
571,0,4777312,1036864
575,0,5051988,1066252
579,0,5169496,1099272
583,0,5268632,1132416
587,0,5405292,1164364
591,0,5508148,1194028
595,0,5594680,1224168
599,0,5777444,1253188
603,0,5881008,1284000
609,0,6013244,1312748
613,0,6097240,1342000
617,0,6205916,1374308
631,0,6210736,1376552
635,0,6210744,1376568
639,0,6680280,1400096
650,0,7084906,1400142
653,0,7084906,1400142
