time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
325,0,4568,24
328,0,44568,32
337,0,44576,48
338,0,62608,9200
339,0,80972,16204
340,0,103476,23364
341,0,121016,29880
342,0,135008,36360
343,0,164988,42444
344,0,175260,47068
345,0,181820,48524
346,0,194560,54752
347,0,214784,60504
348,0,227244,66548
349,0,244032,72552
350,0,291856,77288
351,0,303480,82944
352,0,317492,88332
353,0,317572,88340
353,0,328924,93852
354,0,328944,93872
354,0,338608,96480
355,0,343608,96496
355,0,354684,101884
356,0,354760,101896
356,0,368392,107216
357,0,368412,107236
357,0,373624,109736
358,0,373632,109752
358,0,384576,115024
359,0,384596,115044
359,0,412596,119940
360,0,412632,119960
360,0,423512,125040
361,0,423532,125060
361,0,436452,129828
362,0,436460,129844
362,0,447220,134908
363,0,447240,134928
363,0,465160,139712
364,0,465168,139728
364,0,475340,144348
365,0,475380,144364
365,0,488076,148908
366,0,488084,148924
366,0,498104,153528
367,0,498124,153548
367,0,509032,154368
367,0,519032,154376
367,0,539032,154384
367,0,579032,154392
368,0,579091,154405
369,0,579563,154421
378,0,583659,154429
383,0,583659,154429
383,0,579563,154421
383,0,579091,154405
383,0,574995,154397
383,0,574523,154381
383,0,574464,154368
383,0,534464,154360
