time,stack,heap,heap_extra
0,0,0,0
328,0,472,16
336,0,4004568,32
1042,0,4004576,48
1074,0,4521100,135772
1111,0,5324604,316540
1163,0,6840676,632692
1227,0,8977144,1041224
1277,0,10069984,1265432
1341,0,12675208,1662584
1405,0,14596496,2082288
1437,0,15504948,2292468
1473,0,16806156,2511556
1506,0,16921320,2530592
1563,0,18398328,2836736
1627,0,21986108,3229508
1691,0,23924060,3651204
1749,0,25392156,4003748
1813,0,27519080,4409264
1845,0,28546944,4619664
1909,0,31137672,5013704
1982,0,31411152,5061368
2031,0,32444440,5273896
2095,0,34477848,5651000
2155,0,35948344,6005640
2187,0,36979028,6215212
2229,0,41907416,6435480
2293,0,43468492,6817788
2325,0,44479376,7023496
2365,0,46028524,7281436
2429,0,47878736,7678432
2493,0,50432476,8061556
2557,0,52281400,8457976
2621,0,54376352,8851448
2654,0,54985196,9008484
2718,0,56781232,9394560
2774,0,60071180,9713108
2838,0,61774616,10071264
2983,0,61962288,10122104
3018,0,61962408,10122120
3050,0,62787272,10307304
3082,0,63886300,10470636
3114,0,64718668,10658716
3146,0,65733996,10866660
3178,0,66616644,11072196
3210,0,68334552,11262024
3242,0,69042624,11450328
3274,0,69862872,11636384
3306,0,70864096,11839488
3338,0,71756532,12043188
3346,0,71796852,12056548
3354,0,72408656,12091992
3362,0,72578836,12141452
3370,0,72820876,12195524
3378,0,73019376,12250088
3386,0,73288856,12296536
3394,0,73487872,12350960
3402,0,73712120,12403840
3410,0,73901592,12455272
3418,0,74290664,12499976
3426,0,74404248,12528888
3434,0,74619116,12578244
3442,0,74824124,12633436
3452,0,75085976,12678600
3460,0,75271640,12728272
3468,0,75498940,12782548
3476,0,75697736,12835104
3486,0,77810264,12870856
3497,0,83810264,12870872
3511,0,83810335,12870889
3524,0,83814903,12870913
3528,0,83814903,12870913
