time,stack,heap,heap_extra
0,0,0,0
322,0,472,16
326,0,4568,24
329,0,44568,32
338,0,44576,48
339,0,52016,4224
340,0,71028,11692
341,0,85904,18728
342,0,107916,25004
343,0,124680,31656
344,0,138812,38556
345,0,170172,44604
346,0,175776,47544
347,0,189104,52536
348,0,210992,58648
349,0,223656,64832
350,0,239368,71008
351,0,251832,77072
352,0,299852,81964
353,0,315748,87364
354,0,315760,87376
354,0,327728,92952
355,0,327736,92968
355,0,332748,95708
356,0,332760,95720
356,0,351504,101112
357,0,351544,101128
357,0,367420,106508
358,0,367432,106520
358,0,372476,109132
359,0,372484,109148
359,0,384060,114540
360,0,384068,114556
360,0,412172,119556
361,0,412184,119568
361,0,422872,124576
362,0,422884,124588
362,0,436036,129596
363,0,436112,129608
363,0,446800,134552
364,0,446840,134568
364,0,465080,139648
365,0,465092,139660
365,0,475340,144348
366,0,475380,144364
366,0,488484,149284
367,0,488496,149296
367,0,499028,154196
368,0,499048,154216
368,0,509032,154368
368,0,519032,154376
368,0,539032,154384
368,0,579032,154392
368,0,579098,154414
370,0,579570,154430
377,0,583666,154438
381,0,583666,154438
381,0,579570,154430
381,0,579098,154414
381,0,575002,154406
381,0,574530,154390
381,0,574464,154368
381,0,534464,154360
