time,stack,heap,heap_extra
0,0,0,0
323,0,472,16
330,0,404568,32
404,0,404576,48
412,0,525036,43092
420,0,621480,67904
428,0,752164,98540
432,0,803000,115504
436,0,869512,132304
440,0,912384,148136
444,0,957452,163052
448,0,982992,172056
452,0,1116216,185960
456,0,1242404,222316
460,0,1339000,254888
464,0,1454596,281516
468,0,1583016,317528
473,0,1659896,344336
477,0,1914212,366252
481,0,2035936,400736
485,0,2134532,434444
489,0,2275608,467496
493,0,2385204,500308
497,0,2559652,526188
501,0,2658888,559968
505,0,2748472,585576
509,0,2890116,618892
513,0,2982416,650432
517,0,3096828,682316
524,0,3111064,688272
528,0,3542424,700072
532,0,3623504,727920
536,0,3722152,756664
540,0,3806880,785864
544,0,3948708,818996
548,0,4060044,852948
552,0,4234788,879116
556,0,4334560,913264
560,0,4449232,945408
564,0,4581588,976948
568,0,4668364,1006252
572,0,4776688,1036392
576,0,5041944,1061296
580,0,5157748,1094092
584,0,5255168,1127096
588,0,5381432,1158376
592,0,5494376,1189592
596,0,5585628,1219796
600,0,5766428,1249052
607,0,5896148,1290436
611,0,6013592,1313008
615,0,6111776,1346440
633,0,6210736,1376552
637,0,6210744,1376568
641,0,6480280,1400088
653,0,7084908,1400140
656,0,7084908,1400140
