time,stack,heap,heap_extra
0,0,0,0
337,0,472,16
344,0,404568,32
418,0,404576,48
426,0,550920,44000
434,0,669000,85808
438,0,755016,100112
442,0,809416,118328
446,0,875752,135240
450,0,919432,151448
454,0,969580,166748
458,0,1014032,175008
462,0,1120728,186912
466,0,1200436,213852
470,0,1319508,248332
474,0,1442908,276516
478,0,1569172,313572
484,0,1659896,344336
488,0,1905012,361756
492,0,2026812,397268
496,0,2134844,434692
500,0,2288496,470848
504,0,2408136,505776
508,0,2577664,533328
515,0,2771648,591280
519,0,2899644,623436
525,0,3061432,672080
532,0,3111064,688272
536,0,3138772,697892
540,0,3609264,721960
544,0,3711996,754180
548,0,3799320,782160
552,0,3944268,817260
556,0,4072644,853236
560,0,4244932,883148
564,0,4340324,914828
568,0,4454824,947096
572,0,4585004,978916
576,0,4700036,1011140
580,0,4787872,1039512
584,0,5051612,1065964
588,0,5171180,1099420
592,0,5269308,1132788
596,0,5409016,1164928
600,0,5513676,1196388
604,0,5596604,1224972
608,0,5779080,1253984
612,0,5882220,1284748
616,0,5926180,1298300
620,0,6058212,1329812
624,0,6168364,1360860
640,0,6210736,1376552
644,0,6210744,1376568
648,0,6281848,1399984
659,0,7084909,1400139
663,0,7084909,1400139
