time,stack,heap,heap_extra
0,0,0,0
322,0,472,16
329,0,404568,32
403,0,404576,48
411,0,525464,43376
419,0,667588,84932
427,0,805964,116908
431,0,871944,133600
435,0,912332,148076
439,0,957536,163152
443,0,982992,172056
447,0,1104428,181724
451,0,1186212,207900
455,0,1305428,242660
459,0,1426032,270888
463,0,1553512,306976
467,0,1658144,343184
471,0,1671800,348720
475,0,1960060,380236
479,0,2071296,414096
483,0,2212244,447060
487,0,2311248,480656
491,0,2426156,512948
495,0,2597028,540204
499,0,2713508,573548
503,0,2801676,601972
507,0,2944060,635756
513,0,3105740,685940
519,0,3111064,688272
523,0,3192424,700048
527,0,3611092,723204
531,0,3711996,754180
535,0,3795764,781692
539,0,3936540,814508
543,0,4053592,849912
547,0,4227188,875372
551,0,4328016,910192
555,0,4443236,942692
559,0,4576280,974784
563,0,4690948,1006876
567,0,4776688,1036392
571,0,5045524,1063204
575,0,5163588,1096660
579,0,5262216,1130416
583,0,5399244,1161588
587,0,5505012,1192260
591,0,5580496,1218272
595,0,5763020,1247276
599,0,5864416,1278624
603,0,5928888,1299280
607,0,6057004,1329052
611,0,6172764,1361796
627,0,6210736,1376552
633,0,6210744,1376568
637,0,6262944,1392344
641,0,7080819,1400141
650,0,7084915,1400149
653,0,7084915,1400149
