time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
329,0,4004568,32
1055,0,4004576,48
1087,0,4534772,138996
1120,0,5300912,309176
1183,0,6982996,671332
1247,0,9289564,1113924
1297,0,10312796,1322956
1361,0,12995864,1743984
1425,0,14869828,2148692
1481,0,16792620,2507164
1516,0,16921320,2530592
1573,0,18396900,2835988
1637,0,21956000,3217768
1701,0,23884716,3640372
1761,0,25392156,4003748
1825,0,27541808,4416216
1889,0,29556704,4826576
1929,0,31398052,5056676
1996,0,31411152,5061368
2045,0,32443456,5273368
2109,0,34615344,5685192
2173,0,36358176,6057992
2205,0,37288384,6273680
2238,0,41907416,6435480
2302,0,43461584,6815048
2334,0,44474336,7021520
2374,0,45983072,7266280
2438,0,47576700,7642068
2502,0,49883128,8044328
2566,0,51999680,8444928
2630,0,53840868,8836772
2666,0,54985196,9008484
2698,0,55875100,9214260
2730,0,56839356,9405068
2779,0,59966332,9686884
2811,0,60752028,9862396
2851,0,61944300,10117380
2990,0,61962288,10122104
3027,0,61962408,10122120
3059,0,62889880,10338424
3091,0,64158080,10545736
3123,0,65020148,10745428
3155,0,66055792,10958984
3187,0,66902252,11150492
3219,0,68655420,11354236
3251,0,69619072,11566800
3283,0,70541740,11762620
3339,0,72529132,12124444
3347,0,72548336,12129456
3355,0,72780604,12185796
3363,0,73000936,12243144
3371,0,73280236,12292868
3379,0,73484960,12349704
3387,0,73714992,12405112
3395,0,73916104,12459008
3403,0,74318368,12507848
3411,0,74511772,12560492
3419,0,74741764,12614980
3427,0,74877928,12648720
3435,0,75085976,12678600
3443,0,75206164,12714324
3451,0,75401216,12767864
3459,0,75662944,12823952
3467,0,76810264,12870848
3477,0,83810264,12870872
3490,0,83810332,12870892
3499,0,83814900,12870916
3503,0,83814900,12870916
