time,stack,heap,heap_extra
0,0,0,0
324,0,472,16
332,0,4004568,32
1056,0,4004576,48
1088,0,4524160,137064
1123,0,5324604,316540
1174,0,6840676,632692
1238,0,9077924,1066044
1287,0,10069984,1265432
1351,0,12687964,1667020
1415,0,14604136,2085304
1479,0,16753732,2494564
1516,0,16921320,2530592
1573,0,18426980,2842836
1637,0,22008976,3236568
1701,0,23955256,3660720
1765,0,26010492,4045644
1829,0,27925164,4459780
1861,0,28830988,4671628
1917,0,31128560,5010144
1988,0,31411152,5061368
2037,0,32446480,5274720
2101,0,34590712,5681296
2165,0,36354856,6056496
2229,0,41907416,6435480
2293,0,43411604,6801044
2357,0,45306328,7212968
2421,0,47407196,7608572
2485,0,49297024,8018648
2517,0,51023344,8212000
2549,0,51877344,8408408
2581,0,52856840,8603256
2637,0,54787292,8954292
2669,0,55442408,9105648
2701,0,56470004,9316084
2733,0,57320352,9510728
2781,0,60370352,9786952
2837,0,61959736,10121344
2968,0,61962288,10122104
3002,0,61962408,10122120
3034,0,62830904,10322096
3066,0,64083552,10525176
3098,0,64952804,10725132
3130,0,66007208,10942480
3162,0,66925900,11159364
3194,0,68608116,11338172
3226,0,69530440,11556624
3258,0,70496812,11747548
3290,0,71331488,11940120
3330,0,72839716,12202500
3338,0,72852268,12205100
3346,0,73056840,12261912
3354,0,73341860,12314284
3362,0,73603268,12370092
3370,0,73799220,12424276
3378,0,74202620,12473412
3386,0,74399308,12526972
3394,0,74623768,12580008
3402,0,74828500,12635124
3411,0,75085976,12678600
3419,0,75175752,12705176
3427,0,75374892,12757988
3435,0,75611684,12815180
3443,0,75935264,12870816
3454,0,83810264,12870872
3467,0,83810331,12870893
3477,0,83814899,12870917
3480,0,83814899,12870917
