time,stack,heap,heap_extra
0,0,0,0
325,0,472,16
332,0,4004568,32
1034,0,4004576,48
1066,0,4522356,136420
1130,0,6297324,509956
1178,0,7441100,786284
1210,0,8709968,993888
1250,0,9994332,1248004
1300,0,10933596,1464076
1364,0,13586420,1876468
1428,0,15534796,2301572
1462,0,16791476,2506636
1527,0,17536980,2669156
1583,0,19278936,3041552
1639,0,22577860,3380516
1695,0,24290896,3741696
1738,0,25392156,4003748
1794,0,27329332,4358108
1857,0,29187700,4756636
1906,0,31401136,5057992
1973,0,31411152,5061368
2018,0,32347592,5244736
2074,0,33792788,5591748
2102,0,34919980,5761180
2145,0,35948344,6005640
2201,0,37664392,6366176
2232,0,42057300,6482748
2281,0,43334716,6784828
2337,0,44988444,7137908
2393,0,46973872,7498936
2449,0,48666392,7855056
2505,0,50923868,8187572
2561,0,52533900,8526052
2603,0,53733060,8804788
2649,0,54985196,9008484
2705,0,56570076,9345988
2761,0,59863756,9655580
2831,0,61833232,10088224
2973,0,61962288,10122104
3007,0,61962408,10122120
3063,0,63321164,10447748
3119,0,65273128,10806368
3175,0,66800352,11121048
3231,0,69029112,11444248
3287,0,70635824,11775528
3343,0,72413316,12094252
3399,0,73923628,12461956
3427,0,74725648,12609400
3469,0,75787972,12862028
3476,0,75798460,12865508
3486,0,79810264,12870864
3493,0,83810264,12870872
3506,0,83810334,12870890
3516,0,83814902,12870914
3520,0,83814902,12870914
