time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
328,0,4004568,32
1053,0,4004576,48
1101,0,4729240,192352
1133,0,5873504,402264
1180,0,6993852,675116
1244,0,9271480,1107424
1283,0,10069984,1265432
1347,0,12633404,1657580
1411,0,14575040,2074112
1481,0,16759440,2495776
1550,0,17536980,2669156
1606,0,19224584,3022880
1662,0,22481288,3355984
1718,0,24151664,3714184
1774,0,26009868,4045260
1802,0,26820752,4225672
1851,0,28268528,4542824
1907,0,30574656,4871280
1935,0,31357140,5046516
2006,0,31411152,5061368
2051,0,32339788,5241588
2107,0,33862420,5611468
2163,0,35752912,5951704
2219,0,37290180,6274708
2256,0,41907424,6435496
2305,0,43195328,6741816
2361,0,44835128,7089104
2417,0,46630176,7435504
2473,0,48216236,7758740
2529,0,50517544,8086408
2585,0,51988988,8440564
2627,0,53278124,8697004
2689,0,54985196,9008484
2745,0,56577348,9348996
2801,0,59858848,9653216
2829,0,60547372,9834076
2871,0,61805552,10080528
3021,0,61962288,10122104
3056,0,61962408,10122120
3112,0,63859828,10463436
3154,0,65033900,10748612
3210,0,66616396,11072028
3266,0,68890576,11410568
3322,0,70532904,11758944
3378,0,72434180,12101612
3434,0,74213732,12477300
3462,0,74753532,12619388
3505,0,77810264,12870856
3515,0,79810264,12870864
3533,0,83810326,12870882
3543,0,83814894,12870906
3546,0,83814894,12870906
