time,stack,heap,heap_extra
0,0,0,0
322,0,472,16
326,0,4568,24
329,0,44568,32
338,0,44576,48
339,0,57032,6064
340,0,73924,13108
341,0,97600,20232
342,0,111888,26960
343,0,127392,33336
344,0,159144,39344
345,0,171964,45660
346,0,175776,47544
347,0,192964,53756
348,0,212940,59820
349,0,226244,66004
350,0,241036,71956
351,0,291800,77208
352,0,298764,81108
353,0,310172,86644
354,0,310180,86660
354,0,326172,92124
355,0,326184,92136
355,0,331464,94960
356,0,331476,94972
356,0,350276,100180
357,0,350288,100192
357,0,361636,105652
358,0,361648,105664
358,0,370408,108440
359,0,370416,108456
359,0,382152,113456
360,0,382172,113476
360,0,408804,118084
361,0,408812,118100
361,0,420988,123476
362,0,420996,123492
362,0,433720,128128
363,0,433800,128136
363,0,444564,133220
364,0,444720,133232
364,0,462340,137932
365,0,462348,137948
365,0,472824,142800
366,0,472832,142816
366,0,485608,147424
367,0,485616,147440
367,0,495876,152140
368,0,495884,152156
368,0,509032,154368
368,0,519032,154376
368,0,539032,154384
368,0,579032,154392
369,0,579101,154411
370,0,579573,154427
378,0,583669,154435
381,0,583669,154435
381,0,579573,154427
382,0,579101,154411
382,0,575005,154403
382,0,574533,154387
382,0,574464,154368
382,0,534464,154360
