time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
327,0,4004568,32
1066,0,4004576,48
1098,0,4522356,136420
1130,0,5217044,300500
1162,0,6318920,516400
1194,0,6990940,673812
1226,0,8303776,892544
1258,0,9287640,1113064
1311,0,10392412,1346020
1343,0,11393112,1582632
1375,0,13129080,1779184
1407,0,14034888,1988744
1439,0,15073260,2203012
1486,0,16784468,2503804
1521,0,16921320,2530592
1552,0,17536980,2669156
1608,0,19253444,3031924
1664,0,22515904,3368136
1720,0,24295416,3743416
1763,0,25392156,4003748
1819,0,27316352,4353528
1875,0,28984752,4711720
1924,0,31171892,5024484
1990,0,31411152,5061368
2036,0,32362740,5250572
2092,0,33907460,5625460
2120,0,35061716,5799484
2158,0,35948344,6005640
2186,0,36906108,6194036
2230,0,41907416,6435480
2286,0,43312592,6776744
2342,0,44949928,7125528
2398,0,46879952,7476648
2454,0,48499184,7837760
2510,0,50809756,8153404
2566,0,52483292,8512204
2594,0,53218276,8676492
2636,0,54711584,8948192
2686,0,55782084,9192468
2714,0,56731456,9377384
2764,0,59858848,9653216
2792,0,60489652,9816924
2834,0,61836712,10089856
2962,0,61962288,10122104
2996,0,61962408,10122120
3052,0,63894948,10474196
3108,0,65424628,10845796
3143,0,66636376,11077784
3150,0,66654232,11084368
3157,0,66835840,11132536
3164,0,67054512,11183272
3171,0,67231292,11230212
3178,0,68334560,11262040
3185,0,68488380,11311148
3192,0,68668196,11358684
3199,0,68875312,11405288
3206,0,69051692,11451268
3213,0,69313060,11496156
3220,0,69413144,11521040
3227,0,69623348,11568956
3234,0,69803732,11616804
3241,0,70078480,11664208
3248,0,70337376,11706008
3255,0,70524708,11756628
3262,0,70740548,11805692
3269,0,70909864,11851576
3276,0,71186324,11899884
3283,0,71369304,11948944
3290,0,71506124,11975692
3297,0,71684848,12022744
3304,0,71884908,12066388
3311,0,72452724,12107156
3318,0,72642420,12158244
3325,0,72853384,12205704
3332,0,73029076,12254004
3339,0,73299568,12300128
3346,0,73471156,12345196
3353,0,73665428,12391284
3360,0,73752488,12416936
3367,0,73937260,12466396
3374,0,74319236,12507932
3381,0,74505464,12558136
3388,0,74703216,12602592
3395,0,74881120,12650128
3403,0,75085976,12678600
3410,0,75271112,12727968
3417,0,75489060,12778204
3424,0,75676640,12829016
3431,0,75769388,12856932
3439,0,79810264,12870864
3457,0,83810323,12870885
3467,0,83814891,12870909
3470,0,83814891,12870909
