time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
325,0,4568,24
328,0,44568,32
337,0,44576,48
338,0,62452,9028
339,0,80828,16044
340,0,103180,23148
341,0,120344,29504
342,0,134912,36264
343,0,164184,42120
344,0,175260,47068
345,0,184860,50428
346,0,198780,56820
347,0,220492,62772
348,0,235480,68832
349,0,248536,74864
350,0,297108,80196
351,0,297264,80208
351,0,308876,85660
352,0,308896,85680
352,0,322788,91180
353,0,322796,91196
353,0,331456,94944
354,0,331464,94960
354,0,349120,99560
355,0,349128,99576
355,0,360052,104820
356,0,360060,104836
356,0,370408,108440
357,0,370416,108456
357,0,380752,113160
358,0,380792,113176
358,0,408804,118084
359,0,408812,118100
359,0,420976,123464
360,0,420988,123476
360,0,431020,126836
361,0,431028,126852
361,0,441844,131988
362,0,441880,132008
362,0,459612,136604
363,0,459620,136620
363,0,470128,141520
364,0,470168,141536
364,0,483180,146420
365,0,483188,146436
365,0,493688,151296
366,0,493764,151308
366,0,509032,154368
366,0,519032,154376
366,0,539032,154384
366,0,579032,154392
367,0,579101,154411
368,0,579573,154427
376,0,583669,154435
379,0,583669,154435
379,0,579573,154427
380,0,579101,154411
380,0,575005,154403
380,0,574533,154387
380,0,574464,154368
380,0,534464,154360
