time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
328,0,404568,32
405,0,404576,48
413,0,554512,45912
421,0,669996,86100
429,0,810884,118996
433,0,871756,133420
437,0,914496,149112
441,0,965508,164428
445,0,985524,172884
449,0,1111504,184824
453,0,1193288,211256
457,0,1312032,245712
461,0,1421176,268856
465,0,1526120,305288
469,0,1652616,340824
473,0,1664660,345540
477,0,1950204,376828
481,0,2063532,410220
485,0,2200740,442548
489,0,2301428,475804
493,0,2412440,507384
497,0,2577616,533288
501,0,2675128,566376
505,0,2772132,591468
509,0,2906004,623884
513,0,3021396,656388
517,0,3110612,687948
523,0,3111064,688272
530,0,3557668,706628
534,0,3654732,739388
538,0,3758596,767540
542,0,3879856,796248
546,0,3974620,828276
550,0,4089108,860300
554,0,4250252,885324
558,0,4346672,917744
562,0,4457636,948532
566,0,4584464,978552
570,0,4665244,1006124
574,0,4775108,1036252
578,0,5031016,1058344
582,0,5126232,1090688
586,0,5239728,1122416
590,0,5366344,1152240
594,0,5476360,1182424
598,0,5561632,1211760
602,0,5729956,1238164
606,0,5816820,1268540
610,0,5896148,1290436
614,0,5961736,1311520
618,0,6096384,1341568
622,0,6199872,1372512
637,0,6210736,1376552
642,0,6210744,1376568
646,0,6680280,1400096
650,0,7080822,1400138
658,0,7084918,1400146
661,0,7084918,1400146
