time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
324,0,4568,24
327,0,44568,32
336,0,44576,48
337,0,55932,5524
338,0,73816,13008
339,0,86060,18900
340,0,102392,22856
341,0,110028,26236
342,0,121796,30156
343,0,126420,32604
344,0,135048,36408
345,0,159728,39792
346,0,168752,43568
347,0,175424,47248
348,0,175776,47544
349,0,192896,53664
350,0,212852,59708
351,0,226124,65980
352,0,240872,71776
353,0,291800,77208
354,0,302876,82596
355,0,317268,88108
356,0,328552,93528
357,0,333244,96012
358,0,354148,101412
359,0,367924,106796
360,0,367932,106812
360,0,372984,109600
361,0,372992,109616
361,0,384568,115008
362,0,384576,115024
362,0,412708,119972
363,0,412864,119984
363,0,423512,125040
364,0,423532,125060
364,0,436296,129664
365,0,436316,129684
365,0,447192,134864
366,0,447200,134880
366,0,465160,139712
367,0,465168,139728
367,0,475340,144348
368,0,475380,144364
368,0,487808,148864
369,0,487844,148884
369,0,498192,153608
370,0,498212,153628
370,0,509032,154368
370,0,519032,154376
370,0,539032,154384
370,0,579032,154392
370,0,579100,154412
372,0,579572,154428
380,0,583668,154436
383,0,583668,154436
383,0,579572,154428
383,0,579100,154412
384,0,575004,154404
384,0,574532,154388
384,0,574464,154368
384,0,534464,154360
