time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
324,0,4568,24
328,0,44568,32
337,0,44576,48
338,0,70892,11548
339,0,85904,18728
340,0,108364,25308
341,0,124780,31692
342,0,138812,38556
343,0,170044,44564
344,0,175776,47544
345,0,189056,52472
346,0,210952,58632
347,0,223656,64832
348,0,239356,70996
349,0,251632,76832
350,0,297108,80196
351,0,308876,85660
352,0,308896,85680
352,0,322672,91064
353,0,322680,91080
353,0,331456,94944
354,0,331464,94960
354,0,348420,99116
355,0,348428,99132
355,0,359712,104536
356,0,359720,104552
356,0,370408,108440
357,0,370416,108456
357,0,379476,112164
358,0,379488,112176
358,0,407576,117152
359,0,407588,117164
359,0,418360,122248
360,0,418368,122264
360,0,431516,127204
361,0,431672,127216
361,0,441304,131488
362,0,441324,131508
362,0,459396,136452
363,0,459404,136468
363,0,469824,141256
364,0,469836,141268
364,0,482720,146024
365,0,482740,146044
365,0,492356,150516
366,0,492364,150532
366,0,504032,154352
367,0,509032,154368
367,0,519032,154376
367,0,539032,154384
367,0,579032,154392
367,0,579101,154411
369,0,579573,154427
377,0,583669,154435
380,0,583669,154435
380,0,579573,154427
380,0,579101,154411
381,0,575005,154403
381,0,574533,154387
381,0,574464,154368
381,0,534464,154360
