time,stack,heap,heap_extra
0,0,0,0
325,0,472,16
332,0,404568,32
405,0,404576,48
413,0,525036,43092
421,0,655600,80504
425,0,736616,93792
429,0,790416,110600
433,0,835384,127408
437,0,901076,143796
441,0,948640,158904
445,0,982980,172044
449,0,1096220,178508
453,0,1173236,204468
457,0,1286728,239024
461,0,1409640,264520
465,0,1503372,295332
470,0,1644796,339020
477,0,1907164,362948
481,0,2023576,396040
485,0,2119836,428324
489,0,2251308,459396
493,0,2358408,490808
497,0,2453540,522252
502,0,2644468,555180
506,0,2734468,579820
510,0,2875192,612552
514,0,2965456,644768
518,0,3069220,675012
525,0,3111064,688272
532,0,3551656,704656
536,0,3649564,737916
540,0,3755640,765944
544,0,3875880,794416
548,0,3974600,828248
552,0,4089108,860300
556,0,4257404,886204
560,0,4373012,918828
564,0,4462168,950360
568,0,4590884,980572
572,0,4694576,1008840
576,0,4776688,1036392
580,0,5044832,1062824
584,0,5158884,1094796
588,0,5254836,1126868
592,0,5378700,1156892
596,0,5488784,1187152
600,0,5576104,1216608
604,0,5743936,1243888
608,0,5852244,1274036
612,0,5909912,1291408
616,0,6023716,1317988
620,0,6120432,1350536
637,0,6210736,1376552
642,0,6210744,1376568
646,0,6680280,1400096
650,0,7080813,1400131
658,0,7084909,1400139
661,0,7084909,1400139
