time,stack,heap,heap_extra
0,0,0,0
323,0,472,16
330,0,4004568,32
1064,0,4004576,48
1112,0,4720500,188540
1161,0,6322884,518308
1193,0,6980344,670080
1225,0,8266236,880620
1267,0,9504044,1172916
1310,0,10305324,1320052
1342,0,11267768,1548672
1374,0,13011208,1748128
1406,0,13896968,1954488
1438,0,14963116,2170604
1470,0,15871456,2383288
1522,0,16921320,2530592
1573,0,18069724,2809108
1601,0,18996388,2990116
1637,0,21955992,3217752
1693,0,23441248,3578136
1749,0,25167364,3944500
1805,0,27028864,4283664
1854,0,28517292,4611004
1882,0,29289588,4782236
1924,0,31354696,5045600
1989,0,31411152,5061368
2034,0,32359240,5248960
2090,0,33907028,5625396
2118,0,35070804,5802228
2154,0,35948344,6005640
2182,0,36899832,6191720
2226,0,41907416,6435480
2275,0,43102964,6729972
2331,0,44790592,7083008
2387,0,46779916,7446516
2443,0,48413608,7812616
2499,0,50798020,8149388
2555,0,52460728,8505368
2583,0,53237332,8683668
2625,0,54794812,8956468
2673,0,55780208,9191456
2729,0,57441252,9546748
2785,0,60750512,9861848
2820,0,61838912,10090168
2952,0,61962288,10122104
2988,0,61962408,10122120
3044,0,63889904,10472336
3072,0,64551212,10644236
3100,0,65415524,10842252
3135,0,66630396,11075380
3142,0,66630520,11075392
3149,0,66814224,11124416
3156,0,67033584,11175400
3163,0,67206828,11222612
3171,0,68334560,11262040
3178,0,68489784,11311904
3185,0,68671200,11359552
3192,0,68877104,11406224
3199,0,69054668,11452620
3206,0,69317708,11497932
3213,0,69432188,11525956
3220,0,69628796,11569964
3227,0,69809240,11618688
3234,0,70203488,11664240
3241,0,70346236,11708740
3248,0,70534348,11759700
3255,0,70746080,11808464
3262,0,70925156,11855676
3269,0,71188152,11900952
3276,0,71359644,11945860
3283,0,71501772,11974156
3290,0,71686764,12023764
3297,0,71884908,12066388
3304,0,72456112,12108040
3311,0,72643564,12158772
3318,0,72855036,12206268
3325,0,73029932,12254404
3332,0,73298368,12299544
3339,0,73485084,12349788
3346,0,73693996,12397180
3353,0,73791008,12420872
3360,0,73972588,12468588
3367,0,74325360,12510504
3374,0,74511876,12560596
3381,0,74710936,12605664
3388,0,74891760,12653896
3395,0,75085976,12678600
3402,0,75261276,12724708
3409,0,75479440,12775144
3416,0,75667724,12826236
3423,0,75762244,12854204
3431,0,79810264,12870864
3449,0,83810323,12870885
3459,0,83814891,12870909
3462,0,83814891,12870909
