time,stack,heap,heap_extra
0,0,0,0
322,0,472,16
329,0,4004568,32
1034,0,4004576,48
1066,0,4525380,137772
1130,0,6299352,510816
1178,0,7440764,786068
1210,0,8727344,1000064
1251,0,10060236,1262276
1310,0,11246128,1542208
1374,0,13814860,1930204
1406,0,14844700,2139356
1446,0,15942220,2403236
1499,0,16921320,2530592
1550,0,18061556,2805700
1606,0,19841220,3181052
1662,0,23129584,3505632
1718,0,24753680,3840232
1774,0,26543484,4176388
1823,0,28000564,4475356
1879,0,29681704,4826592
1914,0,31313320,5031944
1986,0,31411152,5061368
2032,0,32345024,5244104
2088,0,33861128,5610792
2144,0,35756232,5953240
2200,0,37293432,6275672
2231,0,41907416,6435480
2280,0,43010248,6702016
2336,0,44673972,7048508
2392,0,46552608,7413656
2448,0,48229348,7763452
2504,0,50528620,8090012
2560,0,51992756,8442348
2602,0,53316044,8700548
2663,0,54985196,9008484
2719,0,56483908,9320620
2775,0,58858840,9653192
2803,0,60416812,9802548
2852,0,61857248,10095600
2995,0,61962288,10122104
3029,0,61962408,10122120
3085,0,63596696,10457600
3120,0,64775856,10678088
3176,0,66256660,11003188
3232,0,68563624,11326440
3288,0,69953408,11663928
3344,0,71583316,11997340
3400,0,73470136,12344488
3470,0,75343468,12748308
3477,0,75343476,12748324
3484,0,75535720,12793952
3491,0,75716252,12841876
3499,0,77810264,12870856
3511,0,83810264,12870872
3525,0,83810335,12870889
3535,0,83814903,12870913
3538,0,83814903,12870913
