time,stack,heap,heap_extra
0,0,0,0
322,0,472,16
329,0,404568,32
403,0,404576,48
411,0,525464,43376
419,0,663224,83296
423,0,743076,96828
427,0,802304,114944
431,0,867916,131268
435,0,908476,147356
439,0,957156,162852
443,0,983244,172188
447,0,1099492,180356
451,0,1179264,207208
455,0,1302240,240888
459,0,1421176,268856
463,0,1519632,302216
470,0,1659896,344336
474,0,1906700,362612
478,0,2022780,395580
482,0,2119616,428208
486,0,2257568,459424
490,0,2360384,491680
494,0,2454688,522968
498,0,2626472,548048
502,0,2713508,573548
506,0,2813204,607036
510,0,2951412,639132
516,0,3108852,687028
522,0,3111064,688272
526,0,3242424,700056
530,0,3593244,719844
534,0,3706540,751844
538,0,3792216,779776
542,0,3912268,808148
546,0,4027200,840744
550,0,4111852,868524
554,0,4293820,897052
558,0,4395284,928428
562,0,4488132,959660
566,0,4614244,986332
570,0,4713840,1016784
574,0,4797212,1044012
578,0,5061512,1069440
582,0,5173764,1100732
586,0,5263912,1131272
590,0,5398160,1160952
594,0,5496108,1190724
598,0,5582084,1219276
604,0,5799248,1260912
608,0,5876064,1281888
612,0,5942812,1303708
616,0,6066052,1333420
620,0,6176584,1363920
635,0,6210736,1376552
640,0,6210744,1376568
644,0,6680280,1400096
648,0,7080813,1400131
656,0,7084909,1400139
659,0,7084909,1400139
