time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
325,0,4568,24
328,0,44568,32
340,0,44576,48
341,0,50404,3356
342,0,62044,8844
343,0,80780,15980
344,0,103008,22952
345,0,120180,29316
346,0,133560,36000
347,0,164816,42248
348,0,175768,47528
349,0,184516,50148
350,0,197760,56344
351,0,217888,62520
352,0,234708,68564
353,0,246824,74288
354,0,295168,79480
355,0,307372,84892
356,0,307380,84908
356,0,321020,90140
357,0,321028,90156
357,0,331456,94944
358,0,331464,94960
358,0,346604,98444
359,0,346616,98456
359,0,358884,103964
360,0,358904,103984
360,0,370408,108440
361,0,370416,108456
361,0,378524,111780
362,0,378532,111796
362,0,406660,116732
363,0,406680,116752
363,0,418008,121952
364,0,418016,121968
364,0,431020,126836
365,0,431028,126852
365,0,441844,131988
366,0,441880,132008
366,0,459792,136816
367,0,459808,136824
367,0,470612,141812
368,0,470652,141828
368,0,483556,146612
369,0,483576,146632
369,0,493688,151296
370,0,493764,151308
370,0,509032,154368
370,0,519032,154376
370,0,539032,154384
370,0,579032,154392
371,0,579097,154415
372,0,579569,154431
380,0,583665,154439
383,0,583665,154439
383,0,579569,154431
384,0,579097,154415
384,0,575001,154407
384,0,574529,154391
384,0,574464,154368
384,0,534464,154360
