time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
328,0,404568,32
401,0,404576,48
409,0,525036,43092
417,0,663224,83296
421,0,742756,96612
425,0,798872,114528
429,0,843124,131156
433,0,906884,146324
437,0,954424,161408
441,0,982980,172044
445,0,1095984,178432
449,0,1173924,205004
453,0,1286644,238924
457,0,1420596,268604
461,0,1510612,298844
466,0,1653488,341360
470,0,1665696,345888
474,0,1943156,373468
478,0,2043160,404200
482,0,2140320,437064
486,0,2278280,468288
490,0,2384112,499664
497,0,2626640,548184
501,0,2713508,573548
505,0,2807680,604672
509,0,2944728,635872
515,0,3097528,682872
522,0,3111064,688272
526,0,3342424,700064
530,0,3596240,721384
534,0,3710992,753576
538,0,3793476,780572
542,0,3928252,810612
546,0,4013412,835100
550,0,4103592,864680
554,0,4277260,894532
558,0,4392748,927156
562,0,4490248,960216
566,0,4620108,988940
570,0,4729348,1021516
574,0,4810664,1049312
578,0,5084792,1075168
582,0,5191716,1106980
586,0,5275644,1135780
590,0,5410596,1165932
594,0,5511764,1195588
598,0,5595136,1224336
602,0,5770268,1250716
606,0,5851984,1273888
610,0,5913068,1293196
614,0,6036540,1322972
618,0,6130392,1354048
637,0,6210736,1376552
642,0,6210744,1376568
646,0,6680280,1400096
650,0,7080813,1400131
658,0,7084909,1400139
662,0,7084909,1400139
