time,stack,heap,heap_extra
0,0,0,0
323,0,472,16
327,0,4568,24
330,0,44568,32
339,0,44576,48
340,0,60544,7944
341,0,78608,14680
342,0,101168,21920
343,0,114464,28552
344,0,132468,35244
345,0,162832,41056
346,0,175768,47528
347,0,182684,49124
348,0,196652,55468
349,0,216672,61600
350,0,233552,67712
351,0,246056,73792
352,0,294168,78704
353,0,294176,78720
353,0,306920,84504
354,0,306932,84516
354,0,321116,90268
355,0,321156,90284
355,0,331456,94944
356,0,331464,94960
356,0,346832,98608
357,0,346840,98624
357,0,358828,103884
358,0,358836,103900
358,0,370408,108440
359,0,370416,108456
359,0,378728,111920
360,0,378740,111932
360,0,406776,116848
361,0,406788,116860
361,0,418224,122104
362,0,418232,122120
362,0,429180,125740
363,0,429192,125752
363,0,439780,130692
364,0,439788,130708
364,0,457652,135484
365,0,457672,135504
365,0,468376,140480
366,0,468532,140492
366,0,481116,145156
367,0,481124,145172
367,0,491548,149964
368,0,491588,149980
368,0,509032,154368
369,0,519032,154376
369,0,539032,154384
369,0,579032,154392
369,0,579101,154411
371,0,579573,154427
378,0,583669,154435
382,0,583669,154435
382,0,579573,154427
382,0,579101,154411
382,0,575005,154403
382,0,574533,154387
382,0,574464,154368
382,0,534464,154360
