time,stack,heap,heap_extra
0,0,0,0
324,0,472,16
331,0,4004568,32
889,0,4004576,48
958,0,5324604,316540
1012,0,6840676,632692
1044,0,7742424,804448
1090,0,9184832,1097424
1133,0,10069984,1265432
1197,0,12571468,1636820
1261,0,14454524,2043820
1293,0,15335500,2248388
1336,0,16787136,2504432
1371,0,16921320,2530592
1422,0,17980692,2782404
1478,0,19674996,3138332
1534,0,22892128,3440848
1590,0,24457104,3784384
1646,0,26224876,4101332
1681,0,27149720,4320128
1737,0,28788596,4657412
1800,0,31304548,5028276
1871,0,31411152,5061368
1917,0,32300640,5228840
1973,0,33767572,5582356
2001,0,34865376,5745384
2053,0,35948344,6005640
2109,0,37629344,6356864
2143,0,41907424,6435496
2199,0,43334184,6784504
2255,0,44982480,7135736
2311,0,46852852,7466172
2367,0,48407456,7811152
2423,0,50660336,8122056
2465,0,51796656,8389120
2521,0,53270340,8693852
2583,0,54985196,9008484
2639,0,56494368,9324920
2703,0,59858848,9653216
2731,0,60535888,9829144
2780,0,61933048,10112656
2914,0,61962288,10122104
2949,0,61962408,10122120
3005,0,63278516,10433388
3061,0,65014328,10743392
3117,0,66686808,11092192
3173,0,68881500,11406740
3229,0,70502576,11749856
3285,0,72331096,12070176
3327,0,73420044,12330364
3334,0,73420052,12330380
3341,0,73620180,12376076
3348,0,73797996,12423668
3355,0,74191336,12468632
3362,0,74320672,12508672
3369,0,74494636,12556324
3376,0,74692876,12599052
3383,0,74869288,12645176
3391,0,75085976,12678600
3398,0,75250088,12720016
3405,0,75338564,12746660
3412,0,75535936,12794080
3419,0,75707284,12839268
3426,0,76810264,12870848
3433,0,79810264,12870864
3441,0,83810264,12870872
3460,0,83810326,12870882
3469,0,83814894,12870906
3472,0,83814894,12870906
