time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
328,0,4004568,32
1044,0,4004576,48
1083,0,4615324,158164
1150,0,6554860,580356
1211,0,8492336,934304
1278,0,10069984,1265432
1342,0,12668068,1659884
1406,0,14584992,2078472
1438,0,15476968,2286832
1476,0,16893312,2521688
1540,0,17536980,2669156
1596,0,19239856,3028824
1652,0,22485556,3356292
1708,0,24161376,3717320
1764,0,26040748,4052132
1792,0,26835864,4231056
1841,0,28311188,4553436
1897,0,30536628,4859092
1925,0,31321796,5034356
1997,0,31411152,5061368
2042,0,32331108,5240852
2098,0,33853492,5607748
2167,0,35948344,6005640
2223,0,37664296,6366088
2254,0,42059444,6483908
2303,0,43373312,6788824
2359,0,45058812,7142236
2415,0,46984404,7503228
2471,0,48666912,7855344
2527,0,50931272,8189640
2583,0,52500788,8518492
2625,0,53699884,8798436
2672,0,54985196,9008484
2728,0,56569596,9345884
2784,0,59859032,9653376
2812,0,60550460,9835380
2854,0,61814368,10081232
3004,0,61962288,10122104
3039,0,61962408,10122120
3095,0,63846704,10457624
3151,0,65339460,10820892
3207,0,66869888,11140680
3263,0,69063088,11455976
3319,0,70674708,11788116
3375,0,72451840,12106560
3431,0,74191336,12468632
3459,0,74750912,12618832
3501,0,76310264,12870840
3509,0,76810264,12870848
3516,0,79810264,12870864
3523,0,83810264,12870872
3536,0,83810334,12870890
3546,0,83814902,12870914
3549,0,83814902,12870914
