time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
328,0,404568,32
399,0,404576,48
407,0,550700,43804
415,0,668756,85668
419,0,753496,99408
423,0,808228,117588
427,0,871800,133464
431,0,913408,148696
435,0,965316,164356
439,0,985324,172812
443,0,1110448,184456
447,0,1194888,212040
451,0,1316312,246720
455,0,1423676,270116
459,0,1504600,296128
466,0,1649480,339056
470,0,1659896,344336
474,0,1877316,352164
478,0,1954456,377792
482,0,2036200,400936
486,0,2107520,424824
490,0,2211576,446544
497,0,2352208,487928
501,0,2413064,507856
505,0,2564732,528396
509,0,2661180,560668
513,0,2754244,588172
517,0,2888892,618140
521,0,2982512,650440
525,0,3094472,681208
532,0,3111064,688272
539,0,3565972,710492
543,0,3663568,743656
547,0,3763636,769780
551,0,3890460,798884
555,0,4008540,832828
559,0,4102880,864112
563,0,4277436,894684
567,0,4386684,924372
571,0,4480332,956716
575,0,4615164,986828
579,0,4721280,1017848
583,0,4803652,1046036
587,0,5064176,1070864
591,0,5178216,1102720
595,0,5274156,1134780
599,0,5409552,1165344
603,0,5498552,1191936
607,0,5556540,1209628
611,0,5695816,1225080
615,0,5773508,1252372
619,0,5875600,1281728
623,0,5916448,1294528
627,0,6044736,1324440
631,0,6134172,1356132
648,0,6210736,1376552
652,0,6210744,1376568
656,0,6330280,1400072
660,0,7080821,1400139
669,0,7084917,1400147
672,0,7084917,1400147
