time,stack,heap,heap_extra
0,0,0,0
326,0,472,16
330,0,4568,24
333,0,8568,32
336,0,8576,48
336,0,10204,924
337,0,10212,940
337,0,22188,5884
338,0,22196,5900
338,0,39748,11900
339,0,39756,11916
339,0,39860,12020
339,0,39876,12028
339,0,39884,12044
339,0,39896,12056
339,0,39924,12068
339,0,39984,12080
339,0,40108,12092
339,0,40116,12108
339,0,40124,12124
339,0,40140,12132
339,0,40148,12148
339,0,40156,12164
339,0,40172,12172
339,0,40204,12180
339,0,40212,12196
339,0,40220,12212
339,0,40236,12220
339,0,40244,12236
339,0,40252,12252
339,0,40268,12260
339,0,40300,12268
339,0,40364,12276
339,0,40372,12292
339,0,40380,12308
339,0,40396,12316
339,0,40404,12332
339,0,40412,12348
339,0,40428,12356
339,0,40460,12364
339,0,40468,12380
339,0,40476,12396
339,0,40492,12404
339,0,40500,12420
339,0,40512,12432
339,0,40540,12444
339,0,40600,12456
339,0,40724,12468
339,0,40972,12484
339,0,41472,12504
339,0,42472,12520
339,0,44472,12528
339,0,48472,12536
339,0,48530,12550
340,0,49002,12566
346,0,53098,12574
349,0,53098,12574
349,0,49002,12566
350,0,48530,12550
350,0,44434,12542
350,0,43962,12526
350,0,43904,12512
350,0,39904,12504
