time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
328,0,404568,32
400,0,404576,48
408,0,552016,44648
416,0,665604,84436
424,0,805964,116908
428,0,874216,134272
432,0,913592,148864
436,0,965572,164500
440,0,986836,173580
444,0,1112592,185464
448,0,1195912,212624
452,0,1317200,247184
456,0,1426400,271136
460,0,1553756,307188
464,0,1658508,343492
468,0,1673320,349656
472,0,1960740,380732
476,0,2071128,413960
480,0,2211072,446328
484,0,2309272,479784
488,0,2424576,512168
492,0,2595056,539352
496,0,2713508,573548
500,0,2803408,602936
504,0,2944972,636108
510,0,3105024,685520
516,0,3111064,688272
520,0,3242424,700056
524,0,3612168,723600
528,0,3711996,754180
532,0,3803276,784404
536,0,3950064,819896
540,0,4079236,856412
544,0,4247852,884172
548,0,4373304,919112
552,0,4471908,952828
556,0,4612148,985196
560,0,4721784,1018064
564,0,4803924,1046252
568,0,5085908,1075844
572,0,5197092,1109388
576,0,5330024,1138568
580,0,5416684,1168756
584,0,5484948,1186460
588,0,5544732,1205028
592,0,5698932,1226820
596,0,5783844,1256172
600,0,5886052,1285428
604,0,5919012,1295836
608,0,6047612,1325964
612,0,6146664,1356296
629,0,6210736,1376552
633,0,6210744,1376568
637,0,6279788,1399500
641,0,7080822,1400138
649,0,7084918,1400146
653,0,7084918,1400146
