time,stack,heap,heap_extra
0,0,0,0
322,0,472,16
326,0,4568,24
329,0,44568,32
338,0,44576,48
339,0,69380,10788
340,0,84104,17744
341,0,106896,24208
342,0,122728,30872
343,0,136128,37184
344,0,166168,43312
345,0,173744,46288
346,0,184172,49996
347,0,197680,56280
348,0,215816,61216
349,0,228236,67212
350,0,244868,73140
351,0,292760,77936
352,0,304352,83352
353,0,318200,88792
354,0,318212,88804
354,0,330480,94312
355,0,330500,94332
355,0,344548,97204
356,0,344568,97224
356,0,355752,102496
357,0,356064,102512
357,0,369436,107708
358,0,369448,107720
358,0,374488,110368
359,0,374508,110388
359,0,390416,115768
360,0,395416,115784
360,0,413312,120408
361,0,413352,120424
361,0,423816,125272
362,0,423836,125292
362,0,439360,130344
363,0,439368,130360
363,0,452224,135064
364,0,457224,135080
364,0,465508,139860
365,0,465820,139876
365,0,476256,144680
366,0,476880,144688
366,0,488628,149444
367,0,488644,149452
367,0,499008,154168
368,0,499020,154180
368,0,509032,154368
368,0,519032,154376
368,0,539032,154384
368,0,579032,154392
368,0,579091,154405
370,0,579563,154421
378,0,583659,154429
381,0,583659,154429
381,0,579563,154421
381,0,579091,154405
382,0,574995,154397
382,0,574523,154381
382,0,574464,154368
382,0,534464,154360
