time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
324,0,4568,24
327,0,244568,32
12911,0,244624,48
12913,0,245096,64
12921,0,249192,72
12924,0,249192,72
12924,0,245096,64
12925,0,244624,48
12925,0,240528,40
12925,0,240056,24
12925,0,240000,8
12925,0,0,0
