time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
323,0,4568,24
326,0,124568,32
3418,0,124623,49
3419,0,125095,65
3428,0,129191,73
3431,0,129191,73
3431,0,125095,65
3431,0,124623,49
3431,0,120527,41
3431,0,120055,25
3431,0,120000,8
3431,0,0,0
