time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
323,0,4568,24
326,0,1004568,32
171252,0,1004619,53
171254,0,1005091,69
171262,0,1009187,77
171265,0,1009187,77
171265,0,1005091,69
171265,0,1004619,53
171266,0,1000523,45
171266,0,1000051,29
171266,0,1000000,8
171266,0,0,0
