time,stack,heap,heap_extra
0,0,0,0
318,0,472,16
323,0,4568,24
326,0,24568,32
428,0,24617,55
429,0,25089,71
437,0,29185,79
441,0,29185,79
441,0,25089,71
441,0,24617,55
441,0,20521,47
441,0,20049,31
441,0,20000,8
441,0,0,0
