time,stack,heap,heap_extra
0,0,0,0
323,0,472,16
327,0,4568,24
330,0,244568,32
14366,0,244617,55
14368,0,245089,71
14376,0,249185,79
14379,0,249185,79
14379,0,245089,71
14380,0,244617,55
14380,0,240521,47
14380,0,240049,31
14380,0,240000,8
14380,0,0,0
