time,stack,heap,heap_extra
0,0,0,0
318,0,472,16
322,0,4568,24
325,0,24568,32
416,0,24619,53
417,0,25091,69
425,0,29187,77
428,0,29187,77
428,0,25091,69
429,0,24619,53
429,0,20523,45
429,0,20051,29
429,0,20000,8
429,0,0,0
