time,stack,heap,heap_extra
0,0,0,0
300,0,472,16
304,0,4568,24
307,0,44568,32
659,0,44627,45
660,0,45099,61
668,0,49195,69
671,0,49195,69
671,0,45099,61
671,0,44627,45
671,0,40531,37
671,0,40059,21
671,0,40000,8
671,0,0,0
