time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
329,0,3004568,32
866,0,3004576,48
898,0,3511872,152152
930,0,4404808,346344
985,0,6021912,700576
1017,0,6896680,931672
1049,0,7968108,1181476
1095,0,9432476,1401228
1156,0,11238320,1838192
1188,0,12329044,2061196
1220,0,13231268,2299780
1252,0,14255432,2538312
1288,0,16514708,2761644
1326,0,16646464,2802184
1383,0,18052660,3149908
1415,0,19240120,3379832
1447,0,20140892,3618252
1479,0,21150584,3846720
1511,0,22537300,4046596
1569,0,24112484,4433468
1601,0,24976496,4673736
1633,0,26164968,4898840
1665,0,27105208,5124712
1697,0,29407416,5344688
1737,0,31710424,5564744
1810,0,31861472,5604616
1860,0,32813636,5842268
1917,0,34652692,6239796
1949,0,35605768,6469584
1981,0,36300012,6650260
2013,0,37835724,6870364
2045,0,38798976,7099408
2077,0,39640244,7331692
2109,0,40832560,7558112
2141,0,41742352,7775200
2173,0,42450668,7964772
2205,0,44542712,8143672
2237,0,45546156,8375036
2269,0,46424588,8607580
2301,0,47502400,8825232
2333,0,48510140,9058116
2382,0,50349624,9359720
2414,0,51186376,9589984
2446,0,52083280,9801800
2478,0,52741052,9975460
2510,0,53771820,10175452
2542,0,54711716,10385372
2604,0,61810324,10689428
2619,0,61814892,10689452
2622,0,61814892,10689452
