time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
328,0,2004568,32
683,0,2004576,48
715,0,2538016,140384
746,0,3308728,312320
762,0,3894560,410240
779,0,4373184,531936
807,0,4998080,676528
839,0,6321736,899056
855,0,6884032,1013056
871,0,7290732,1114396
894,0,8056232,1260320
925,0,8404020,1350924
941,0,8929632,1462152
957,0,9366040,1572504
973,0,10688012,1667060
989,0,11101520,1771384
1005,0,11568304,1871584
1021,0,12007968,1982848
1037,0,12575764,2074508
1053,0,12907084,2160332
1069,0,13417880,2266800
1085,0,13856660,2378068
1105,0,14744516,2490620
1143,0,14921320,2530560
1159,0,15125296,2586904
1175,0,15584968,2684464
1191,0,16065436,2806940
1207,0,16679816,2915936
1223,0,17226676,3023012
1239,0,17547032,3114800
1255,0,18455992,3217704
1271,0,20206944,3290024
1287,0,20638100,3396148
1303,0,21084000,3493616
1319,0,21517684,3600276
1335,0,22138488,3709264
1351,0,22548724,3811660
1367,0,23101644,3921580
1384,0,23392156,4003716
1400,0,24221072,4099896
1416,0,24646872,4207944
1432,0,25114208,4308584
1448,0,25531744,4411744
1464,0,26106968,4508256
1480,0,26530264,4613728
1496,0,27026532,4725500
1512,0,27931704,4826568
1528,0,28754948,4919812
1536,0,28943664,4960592
1544,0,29141776,5015040
1619,0,29411152,5061336
1636,0,29411160,5061352
1644,0,29620128,5118288
1652,0,29895156,5178476
1660,0,30311868,5233540
1668,0,30517104,5290744
1676,0,30766704,5350592
1684,0,30983196,5407460
1692,0,31233860,5451092
1700,0,31427572,5504132
1708,0,31680420,5561836
1716,0,31872264,5614640
1724,0,32480384,5652128
1732,0,32674576,5705272
1740,0,32923380,5762724
1748,0,33135684,5819668
1756,0,33420072,5871808
1764,0,33610812,5923436
1772,0,33801416,5965192
1783,0,33948344,6005608
1791,0,34339224,6050888
1799,0,34535280,6104048
1807,0,34758256,6156304
1815,0,34976860,6213980
1823,0,35267060,6267380
1831,0,35463060,6321596
1839,0,35695464,6375536
1847,0,35884996,6426468
1856,0,39907416,6435432
1872,0,39912051,6435477
1875,0,39912051,6435477
