time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
326,0,1004568,32
507,0,1004576,48
523,0,1278772,76524
539,0,1534388,138644
547,0,1625124,162148
555,0,1749132,199492
563,0,2029936,250008
573,0,2324604,316524
581,0,2555936,378416
589,0,2997996,439972
604,0,3466720,554008
614,0,3831068,628500
627,0,3984724,672340
635,0,4244280,732608
643,0,4466620,794476
651,0,5122644,845092
659,0,5398088,905608
667,0,5611252,965820
675,0,5916836,1024212
683,0,6090068,1068404
691,0,6321408,1124656
699,0,6541748,1181740
711,0,7006820,1252308
726,0,7069984,1265416
734,0,7154748,1290060
742,0,7415820,1354324
750,0,7743456,1412264
758,0,7976460,1476852
766,0,8203780,1531156
774,0,8421640,1588456
782,0,9511108,1621076
790,0,9725492,1679124
798,0,9977408,1737656
806,0,10140284,1783908
814,0,10442992,1837648
822,0,10665208,1898920
830,0,10904196,1957148
838,0,11349216,2011104
846,0,11535996,2061380
854,0,11772940,2118708
862,0,11981704,2175680
870,0,12263920,2226648
878,0,12459736,2280704
886,0,12676344,2330288
894,0,12901900,2389860
902,0,13555848,2439616
914,0,13886524,2520012
945,0,13921320,2530576
954,0,13921352,2530584
961,0,14106292,2579828
968,0,14398220,2634204
975,0,14544456,2671024
982,0,14750456,2717744
989,0,14953448,2773696
996,0,15362624,2825128
1003,0,15554364,2877852
1010,0,15773148,2928540
1017,0,15968076,2979276
1024,0,16209036,3016604
1031,0,16399528,3068656
1038,0,16622476,3120884
1045,0,16812432,3172584
1052,0,17455992,3217704
1059,0,18956522,3217750
1067,0,18960618,3217758
1070,0,18960618,3217758
