time,stack,heap,heap_extra
0,0,0,0
323,0,472,16
330,0,1004568,32
509,0,1004576,48
525,0,1278444,76276
541,0,1517396,134484
549,0,1615324,158148
557,0,1683136,176800
565,0,1923252,216860
573,0,2124056,272488
585,0,2390408,336160
593,0,2603664,394376
601,0,3017876,447668
609,0,3214908,502052
617,0,3476316,557908
627,0,3831060,628484
642,0,3981204,670652
650,0,4235884,729132
658,0,4449336,789568
666,0,5083564,832372
674,0,5290660,889668
682,0,5524036,944124
690,0,5737384,1004240
698,0,6056836,1058692
712,0,6416792,1152976
720,0,6567356,1191316
728,0,6988156,1245708
744,0,7069984,1265416
757,0,7317712,1325336
765,0,7538536,1382744
773,0,7836436,1439188
781,0,8050148,1498572
789,0,8284300,1554444
797,0,8479956,1608372
805,0,9585556,1641532
813,0,9794408,1698376
821,0,10030444,1755020
829,0,10206168,1801768
837,0,10497632,1855536
845,0,10765828,1914372
853,0,10965536,1969240
861,0,11372244,2020156
869,0,11575732,2074484
877,0,11815192,2132832
885,0,12031172,2189412
893,0,12287092,2235180
901,0,12497680,2289648
909,0,12738700,2348396
917,0,12946508,2404748
925,0,13581408,2449264
932,0,13742140,2489636
970,0,13921320,2530576
978,0,13921352,2530584
985,0,14098532,2576700
992,0,14380040,2627680
999,0,14536980,2669124
1006,0,14680808,2713872
1013,0,14887040,2759088
1020,0,15064224,2806360
1027,0,15463024,2854008
1034,0,15623016,2897040
1041,0,15840916,2947260
1048,0,16026500,2996868
1055,0,16295292,3042180
1062,0,16483724,3093348
1069,0,16700340,3142948
1076,0,16869740,3191868
1083,0,18955992,3217720
1095,0,18960620,3217756
1098,0,18960620,3217756
