time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
327,0,3004568,32
864,0,3004576,48
896,0,3517468,154788
928,0,4408408,347856
944,0,4777424,456712
974,0,5995332,690876
1006,0,6705292,878100
1038,0,7744164,1133436
1054,0,8184500,1252044
1075,0,9414240,1397312
1102,0,9670288,1465776
1134,0,10754528,1720480
1150,0,11272352,1851480
1167,0,11686480,1970400
1199,0,12936032,2216408
1231,0,13962604,2466772
1263,0,16206000,2672392
1279,0,16604280,2792392
1311,0,16646464,2802184
1336,0,17169864,2934872
1368,0,18105196,3167332
1400,0,19329460,3403068
1432,0,20242164,3649028
1464,0,21280520,3886440
1496,0,22771336,4109624
1528,0,23800672,4342568
1560,0,24588536,4557640
1592,0,25735272,4790104
1624,0,26765304,5026232
1656,0,27659248,5261408
1676,0,30907424,5344712
1692,0,31232460,5439620
1716,0,31856232,5602304
1779,0,31861472,5604616
1811,0,32412352,5720480
1843,0,33360596,5977684
1875,0,34542156,6205636
1907,0,35528560,6442632
1923,0,36014596,6571164
1941,0,36300012,6650260
1973,0,37839308,6871956
2005,0,38846844,7118404
2037,0,39870984,7348952
2069,0,40903900,7583620
2101,0,41862708,7810484
2133,0,44112396,8019100
2149,0,44508832,8138264
2173,0,45211864,8322616
2181,0,45272004,8342900
2189,0,45621936,8396840
2197,0,45844476,8460068
2205,0,46115600,8518264
2213,0,46301164,8579996
2221,0,46534996,8643308
2229,0,47064856,8696920
2237,0,47260952,8758552
2245,0,47481476,8817468
2253,0,47749600,8879968
2261,0,47888740,8923060
2269,0,48112316,8981996
2277,0,48447628,9036972
2285,0,48642616,9097880
2293,0,48875604,9160332
2301,0,49136824,9220256
2309,0,49357056,9279040
2317,0,49563528,9343504
2325,0,50381504,9371968
2333,0,50571940,9431444
2341,0,50735344,9474616
2349,0,51001984,9531808
2357,0,51201064,9594752
2365,0,51416156,9650660
2373,0,51752968,9707360
2381,0,51946316,9767796
2389,0,52165920,9824552
2397,0,52434092,9887076
2405,0,52657532,9947180
2417,0,52741052,9975460
2425,0,52864208,10011832
2433,0,53399356,10064980
2441,0,53618656,10126472
2449,0,53803136,10187552
2457,0,54052172,10238212
2465,0,54274692,10301412
2473,0,54632332,10357244
2481,0,54828852,10419188
2489,0,55024108,10475068
2497,0,55295312,10533304
2505,0,55434272,10576608
2513,0,55652692,10637580
2521,0,56560264,10689392
2529,0,61810264,10689416
2538,0,61810325,10689427
2548,0,61814893,10689451
2551,0,61814893,10689451
