time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
328,0,4004568,32
1047,0,4004576,48
1111,0,5217848,300856
1143,0,6296512,509584
1192,0,7443548,787268
1224,0,8713504,995536
1264,0,10003444,1250772
1328,0,11365532,1572220
1392,0,13872088,1947224
1460,0,15925664,2398800
1513,0,16921320,2530592
1558,0,17895500,2762724
1614,0,19644256,3129184
1670,0,22957696,3459240
1726,0,24579700,3820996
1756,0,25392156,4003748
1812,0,27316092,4353324
1868,0,28980280,4710048
1924,0,31373340,5052452
1991,0,31411152,5061368
2036,0,32344536,5243856
2092,0,33863004,5611804
2161,0,35948344,6005640
2189,0,36901496,6192272
2241,0,41907424,6435496
2297,0,43328172,6782292
2353,0,44978752,7134008
2409,0,46856308,7467764
2465,0,48450592,7822040
2521,0,50816856,8156112
2577,0,52399732,8493444
2619,0,53597788,8772540
2654,0,54816480,8962976
2697,0,55739116,9178532
2753,0,57359376,9523408
2810,0,60543772,9832348
2852,0,61797732,10080364
2998,0,61962288,10122104
3032,0,61962408,10122120
3088,0,63855140,10461156
3144,0,65368356,10829436
3200,0,66924052,11158268
3256,0,69302156,11492708
3312,0,70886384,11843176
3368,0,72785376,12186912
3424,0,74424960,12534776
3452,0,75085976,12678600
3504,0,83810325,12870883
3512,0,83810797,12870899
3520,0,83814893,12870907
3523,0,83814893,12870907
