time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
329,0,3004568,32
787,0,3004576,48
851,0,4373528,334056
883,0,5052932,517356
917,0,6021860,700516
980,0,7666472,1111640
1020,0,9341668,1376988
1066,0,10107188,1581780
1098,0,11101868,1820964
1130,0,12224480,2028456
1162,0,13123392,2268440
1194,0,14047236,2495460
1242,0,16567604,2779172
1277,0,16646464,2802184
1309,0,17276068,2965348
1341,0,18233516,3182780
1373,0,19342260,3408396
1405,0,20175308,3631436
1437,0,21172480,3855112
1469,0,22537520,4046720
1501,0,23368716,4261412
1533,0,24188844,4458708
1565,0,25357068,4676612
1597,0,26166864,4899736
1629,0,27115180,5127356
1674,0,30907424,5344712
1706,0,31717676,5568204
1777,0,31861472,5604616
1826,0,32800048,5836544
1858,0,33997192,6065232
1890,0,34797564,6275780
1947,0,36300012,6650260
1979,0,37790164,6856508
2011,0,38731536,7089832
2043,0,39573444,7308468
2075,0,40717964,7525892
2107,0,41654304,7756480
2139,0,42442432,7963360
2171,0,44553056,8147696
2203,0,45481752,8353392
2235,0,46313516,8580708
2267,0,47436216,8807328
2299,0,48403156,9019164
2331,0,49211976,9241952
2363,0,50564856,9428640
2395,0,51418660,9652036
2457,0,52741052,9975460
2513,0,54378944,10333976
2521,0,54628876,10355332
2529,0,54801428,10411692
2537,0,55003092,10467300
2545,0,55172676,10522036
2553,0,55438608,10578384
2561,0,55643876,10635724
2569,0,55904016,10689344
2582,0,61810264,10689416
2596,0,61810325,10689427
2606,0,61814893,10689451
2611,0,61814893,10689451
