time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
328,0,4004568,32
1055,0,4004576,48
1103,0,4733408,194256
1174,0,6840676,632692
1238,0,9000352,1048208
1272,0,10061484,1262876
1331,0,11250480,1543744
1395,0,13871524,1946892
1427,0,14941928,2162664
1481,0,16806764,2511916
1515,0,16921320,2530592
1559,0,17896612,2763212
1587,0,18811652,2940940
1630,0,21955992,3217752
1686,0,23386576,3568592
1742,0,25113512,3926760
1798,0,26931896,4260456
1847,0,28342936,4563272
1875,0,29021292,4722924
1924,0,31304420,5028220
1994,0,31411152,5061368
2039,0,32348180,5245092
2095,0,33872120,5614584
2162,0,35948344,6005640
2190,0,36884364,6186284
2241,0,41907424,6435496
2276,0,42874956,6666116
2332,0,44455488,7014768
2388,0,46390812,7368172
2444,0,48054428,7724092
2500,0,50413604,8056364
2556,0,51962288,8433168
2626,0,54390692,8856316
2675,0,55380236,9093196
2731,0,56968456,9444944
2787,0,60196296,9751264
2850,0,61943476,10116844
2983,0,61962288,10122104
3017,0,61962408,10122120
3073,0,63886500,10470788
3136,0,65820300,10892124
3200,0,68334560,11262040
3256,0,69810156,11619292
3312,0,71484340,11967884
3368,0,73328188,12309252
3424,0,74924748,12663404
3452,0,75678596,12829916
3495,0,83814899,12870917
3502,0,83810331,12870893
