time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
328,0,4004568,32
1043,0,4004576,48
1112,0,5324604,316540
1171,0,6944044,658684
1203,0,8245076,877700
1259,0,10005488,1251896
1323,0,11368580,1573524
1387,0,13990704,1976760
1419,0,15032576,2190128
1473,0,16917124,2529124
1505,0,16921320,2530592
1549,0,17890232,2760560
1620,0,21955992,3217752
1676,0,23371216,3563328
1704,0,24273576,3735584
1748,0,25392156,4003748
1804,0,27318172,4354204
1867,0,29017476,4721684
1916,0,31165828,5021844
1991,0,31411152,5061368
2037,0,32348084,5245052
2093,0,33872000,5614472
2162,0,35948344,6005640
2190,0,36903184,6193224
2241,0,41907424,6435496
2276,0,42837244,6656204
2332,0,44332624,6986408
2388,0,46168712,7316040
2444,0,47793764,7653700
2472,0,48444824,7819752
2515,0,50383136,8044352
2571,0,51796340,8388980
2627,0,53406460,8727516
2686,0,54985196,9008484
2742,0,56525516,9332228
2798,0,58858840,9653192
2854,0,61028536,9939224
2882,0,61818868,10083260
3031,0,61962288,10122104
3065,0,61962408,10122120
3121,0,63846696,10457608
3177,0,65152740,10770652
3233,0,66743048,11110944
3289,0,69050492,11450532
3345,0,70638620,11776716
3401,0,72408008,12091576
3457,0,73816280,12430328
3499,0,75085976,12678600
3507,0,75086008,12678608
3514,0,75254356,12722108
3521,0,75400484,12767572
3528,0,75600528,12811288
3535,0,75782656,12859816
3546,0,79810264,12870864
3554,0,83810264,12870872
3573,0,83810335,12870889
3582,0,83814903,12870913
3586,0,83814903,12870913
