time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
323,0,4568,24
326,0,244568,32
366,0,244576,48
370,0,328500,26356
374,0,381108,44420
378,0,464452,64740
380,0,489684,74732
382,0,522748,82148
384,0,543028,88276
386,0,567020,97580
388,0,644464,106072
390,0,672416,114456
392,0,693152,122192
394,0,717916,127548
396,0,739548,135732
398,0,763520,143688
400,0,812048,151272
402,0,831836,158956
404,0,849756,164148
406,0,860500,168876
408,0,892864,175816
410,0,911212,183004
412,0,934676,190636
414,0,1080664,201384
416,0,1133068,219356
418,0,1187228,236212
420,0,1225644,249164
422,0,1295764,263724
424,0,1341492,276788
426,0,1389304,293944
428,0,1487200,309136
430,0,1548080,325696
432,0,1553544,328560
434,0,1553552,328576
436,0,1590256,340800
438,0,1661720,357112
440,0,1707108,373292
442,0,1768036,390468
444,0,2033504,400872
446,0,2080360,417864
448,0,2137592,435128
450,0,2213020,451588
452,0,2261676,469164
454,0,2318928,485944
456,0,2420736,501072
458,0,2459900,514724
460,0,2509972,529204
463,0,2568216,550280
465,0,2636520,563664
467,0,2689328,579832
469,0,2738508,596684
471,0,2886948,608900
473,0,2933360,625320
475,0,2991604,641124
477,0,3056072,655696
482,0,3058404,656772
484,0,3058640,656784
486,0,3085788,665084
488,0,3133716,679188
490,0,3182612,695444
492,0,3275824,709712
494,0,3321928,726248
496,0,3379760,742016
498,0,3446504,757440
500,0,3483380,769788
502,0,3539812,786028
504,0,3578340,799300
506,0,4062483,801701
516,0,4067051,801725
519,0,4067051,801725
