time,stack,heap,heap_extra
0,0,0,0
318,0,472,16
325,0,1004568,32
504,0,1004576,48
520,0,1278772,76524
536,0,1534640,138856
552,0,1746136,198256
560,0,2075416,256728
570,0,2324604,316524
578,0,2537004,376252
586,0,2985820,437572
601,0,3427932,549876
611,0,3797264,621584
624,0,3941244,657500
632,0,4191552,717928
640,0,4435756,785108
648,0,5085820,832732
656,0,5307696,894408
664,0,5547728,952672
672,0,5882292,1012156
680,0,6098736,1072152
688,0,6327728,1126232
696,0,6545220,1183332
706,0,6968120,1239840
724,0,7069984,1265416
732,0,7172880,1294872
740,0,7454416,1358320
749,0,7503148,1374916
757,0,7780408,1423784
765,0,8007128,1483912
773,0,8235580,1538644
786,0,9480288,1608888
794,0,9678640,1664168
802,0,9911212,1719460
810,0,10114708,1774236
818,0,10365848,1816104
826,0,10586640,1876608
834,0,10842556,1935636
842,0,11042688,1991888
850,0,11440412,2039052
858,0,11650524,2097716
866,0,11895884,2155588
874,0,12087712,2208360
882,0,12408568,2262832
890,0,12559448,2310608
898,0,12825556,2368636
906,0,13478244,2417772
914,0,13685464,2475664
922,0,13903872,2526160
953,0,13921320,2530576
964,0,13921352,2530584
971,0,14100836,2578028
978,0,14387688,2630712
985,0,14536980,2669124
992,0,14744868,2714956
999,0,14900408,2765072
1006,0,15337072,2815512
1013,0,15524228,2866084
1020,0,15741824,2916048
1027,0,15892500,2963836
1034,0,16056428,3005604
1041,0,16334728,3055048
1048,0,16511492,3103756
1055,0,16722588,3151484
1062,0,16905948,3200204
1070,0,18956059,3217741
1080,0,18960627,3217765
1083,0,18960627,3217765
