time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
327,0,3004568,32
861,0,3004576,48
893,0,3514944,153896
926,0,4405972,347028
965,0,5463516,635716
996,0,6404556,810356
1028,0,7465780,1055876
1062,0,8415588,1313572
1091,0,9432476,1401228
1123,0,10256840,1619880
1155,0,11328492,1869436
1187,0,12472368,2097440
1219,0,13333468,2335972
1251,0,14369796,2572812
1282,0,16516456,2762368
1319,0,16646464,2802184
1370,0,17946396,3116844
1426,0,19846152,3534808
1482,0,21498272,3947488
1510,0,22883896,4143024
1555,0,24112484,4433468
1583,0,24899056,4646144
1611,0,25887272,4837488
1660,0,27425780,5198532
1692,0,30907424,5344712
1727,0,31841444,5595852
1798,0,31861472,5604616
1844,0,32751368,5821232
1872,0,33898816,6035928
1900,0,34644200,6237032
1928,0,35513488,6437688
1956,0,36287388,6646700
1984,0,37492392,6786480
2012,0,38242856,6988768
2040,0,39139700,7181924
2089,0,40704140,7519868
2117,0,41476640,7702856
2145,0,42219404,7899692
2173,0,44157832,8036808
2201,0,44746452,8184076
2229,0,45568260,8382516
2257,0,46281188,8571380
2285,0,47343068,8774436
2313,0,48048156,8964812
2341,0,48899592,9166968
2369,0,50348928,9359656
2397,0,50990392,9528072
2439,0,52182688,9831720
2446,0,52343972,9855852
2453,0,52513428,9910468
2460,0,52704440,9961448
2470,0,52741052,9975460
2477,0,52881488,10019120
2484,0,53369896,10061448
2491,0,53576380,10114220
2498,0,53740352,10166344
2505,0,53965500,10211996
2512,0,54116676,10260308
2519,0,54243288,10292448
2526,0,54422236,10346676
2533,0,54740236,10396092
2540,0,54940892,10446380
2547,0,55097016,10495368
2554,0,55330148,10544252
2561,0,55494216,10596408
2568,0,55671808,10646000
2575,0,56560264,10689392
2583,0,61810264,10689416
2595,0,61810324,10689428
2605,0,61814892,10689452
2608,0,61814892,10689452
