time,stack,heap,heap_extra
0,0,0,0
327,0,472,16
334,0,404568,32
408,0,404576,48
416,0,525464,43376
424,0,668196,85380
428,0,754736,99840
432,0,803600,115784
436,0,870620,132716
440,0,912976,148408
444,0,958792,163936
448,0,987708,173956
452,0,1119836,186348
456,0,1201560,214544
460,0,1323176,249864
464,0,1430252,273244
471,0,1643080,338784
475,0,1670264,347984
479,0,1957788,379564
483,0,2068732,412884
487,0,2209176,445720
491,0,2309452,479828
495,0,2424016,511944
499,0,2592112,538136
504,0,2718324,574772
508,0,2809440,605680
512,0,2946088,636784
518,0,3105536,685744
524,0,3111064,688272
528,0,3139164,697996
532,0,3596128,721304
536,0,3711996,754180
540,0,3795652,781612
544,0,3943904,817048
548,0,4072840,853408
552,0,4240952,880880
556,0,4342216,915992
560,0,4457688,948592
564,0,4589964,980300
568,0,4704504,1012312
572,0,4779280,1037720
576,0,5056372,1067164
580,0,5173880,1100824
584,0,5272148,1134356
588,0,5411836,1166468
592,0,5513884,1196572
596,0,5695824,1225096
600,0,5783496,1255952
604,0,5886336,1285616
608,0,5926804,1298764
612,0,6047676,1326036
616,0,6161788,1357684
633,0,6210736,1376552
637,0,6210744,1376568
641,0,6480280,1400088
652,0,7084909,1400139
656,0,7084909,1400139
