time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
328,0,4004568,32
1059,0,4004576,48
1091,0,4521740,136044
1124,0,5322624,315728
1163,0,6522200,572440
1226,0,8523736,943896
1260,0,9525696,1181216
1321,0,10927940,1461244
1353,0,12694104,1669624
1385,0,13578628,1873300
1417,0,14621540,2086500
1449,0,15520852,2298164
1480,0,16741100,2489116
1518,0,16921320,2530592
1562,0,17898040,2763728
1590,0,18839480,2946528
1633,0,21955992,3217752
1689,0,23421548,3570828
1745,0,25124112,3930344
1801,0,26940352,4261048
1857,0,28693484,4629260
1885,0,29362044,4801612
1920,0,31152544,5017512
1996,0,31411152,5061368
2042,0,32360436,5249244
2098,0,33892664,5620472
2126,0,35020296,5785744
2166,0,35948344,6005640
2194,0,36905928,6193920
2238,0,41907416,6435480
2294,0,43295284,6771916
2350,0,44933472,7119808
2406,0,46860760,7469400
2462,0,48468676,7828676
2518,0,50839400,8162944
2574,0,52490736,8515192
2602,0,53250316,8686396
2644,0,54797360,8957616
2692,0,55760144,9185872
2720,0,56701324,9370564
2771,0,59858848,9653216
2799,0,60469564,9811276
2841,0,61814864,10081344
2981,0,61962288,10122104
3015,0,61962408,10122120
3071,0,63897128,10475136
3127,0,65413212,10840908
3162,0,66614696,11071392
3169,0,66644892,11080372
3176,0,66822824,11127912
3183,0,67040596,11178076
3190,0,67218112,11224432
3198,0,68334560,11262040
3205,0,68490120,11312168
3212,0,68671072,11359456
3219,0,68876616,11405904
3226,0,69052340,11451628
3233,0,69311696,11495688
3240,0,69412372,11520564
3247,0,69622560,11568448
3254,0,69802288,11616048
3261,0,69952916,11663660
3268,0,70333560,11704768
3275,0,70522760,11755552
3282,0,70734504,11803536
3289,0,70903020,11848924
3296,0,71174448,11896456
3303,0,71358012,11945316
3310,0,71493468,11971724
3317,0,71671120,12018208
3324,0,71814404,12062868
3331,0,72430460,12100276
3338,0,72616608,12150344
3345,0,72825456,12197656
3352,0,73003536,12244360
3359,0,73258728,12289672
3366,0,73425320,12333048
3373,0,73639580,12381516
3380,0,73727696,12407816
3387,0,73913704,12457592
3394,0,74286800,12498056
3401,0,74472112,12547576
3408,0,74654184,12589000
3415,0,74832136,12636656
3424,0,75085976,12678600
3431,0,75219320,12719928
3438,0,75421184,12770240
3445,0,75622900,12819948
3452,0,75741916,12846508
3461,0,79810264,12870864
3480,0,83810331,12870893
3489,0,83814899,12870917
3492,0,83814899,12870917
