time,stack,heap,heap_extra
0,0,0,0
322,0,472,16
329,0,1004568,32
509,0,1004576,48
525,0,1282776,78464
541,0,1538664,140672
549,0,1635740,163948
557,0,1751556,200932
565,0,2031732,250964
575,0,2324604,316524
583,0,2533036,374500
591,0,2978464,434784
606,0,3414244,545500
616,0,3789372,618388
631,0,3985188,672412
639,0,4247584,734096
647,0,4472672,796648
655,0,5134532,848588
663,0,5406536,909016
671,0,5626260,969468
679,0,5928848,1027760
687,0,6154336,1087328
702,0,6552712,1186256
712,0,7007068,1252476
726,0,7069984,1265416
734,0,7157040,1291376
742,0,7421256,1357008
750,0,7751688,1414600
758,0,7986296,1481144
766,0,8241252,1539820
774,0,8449600,1596512
782,0,9548580,1632908
790,0,9778188,1693932
798,0,10029056,1754560
806,0,10213692,1803644
814,0,10539752,1860736
822,0,10796560,1923528
830,0,11006028,1982668
838,0,11434816,2036248
846,0,11605604,2086068
854,0,11862840,2146048
862,0,12074640,2203704
870,0,12408840,2263048
878,0,12645624,2320280
886,0,12857188,2378428
894,0,13498744,2425400
906,0,13787136,2504416
937,0,13921320,2530576
945,0,13921352,2530584
953,0,14128952,2588680
960,0,14384492,2629668
967,0,14536980,2669124
974,0,14744868,2714956
981,0,14933832,2766496
988,0,15342660,2818300
995,0,15536612,2871364
1002,0,15759352,2922360
1009,0,15946360,2972824
1016,0,16211236,3017852
1023,0,16401300,3069564
1030,0,16616256,3118608
1037,0,16801148,3167804
1044,0,16987244,3217652
1051,0,18956524,3217748
1060,0,18960620,3217756
1063,0,18960620,3217756
