time,stack,heap,heap_extra
0,0,0,0
326,0,472,16
333,0,404568,32
408,0,404576,48
416,0,554228,45796
424,0,669996,86100
432,0,809552,118448
436,0,877128,135824
440,0,916212,150228
444,0,966732,165220
448,0,982992,172056
452,0,1112056,185248
456,0,1176108,205588
460,0,1288348,239796
464,0,1412440,265424
468,0,1504992,296392
473,0,1652308,340612
477,0,1664900,345764
481,0,1949660,376564
485,0,2059092,409236
489,0,2197996,441092
493,0,2296492,474452
497,0,2409788,505972
501,0,2574908,532468
505,0,2675184,566432
509,0,2776956,593444
513,0,2906856,624400
519,0,3065860,673196
527,0,3111064,688272
531,0,3342424,700064
535,0,3615304,724720
539,0,3712528,754528
543,0,3800364,782772
547,0,3941212,815612
551,0,4052780,849444
555,0,4139388,875028
559,0,4317224,907312
563,0,4424696,939144
567,0,4562016,970536
571,0,4658156,1002772
575,0,4766840,1032968
579,0,5026276,1056420
583,0,5124872,1089888
587,0,5239676,1122356
591,0,5369332,1153828
595,0,5478996,1183804
599,0,5564044,1213028
603,0,5736796,1241436
607,0,5848336,1271888
611,0,5896148,1290436
615,0,5961800,1311592
619,0,6100116,1343116
623,0,6206816,1374784
637,0,6210736,1376552
642,0,6210744,1376568
646,0,7080280,1400104
657,0,7084908,1400140
660,0,7084908,1400140
